SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.822, 5.703]","(3.454, 3.969]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.969, 4.484]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.969, 4.484]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.969, 4.484]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(2.939, 3.454]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(4.822, 5.703]","(3.454, 3.969]","(1.419, 2.829]","(0.00568, 0.627]",Iris-setosa,False
"(3.942, 4.822]","(2.939, 3.454]","(0.000134, 1.419]","(0.00568, 0.627]",Iris-setosa,False
