SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(2.604, 3.117]","(0.00133, 1.249]","(0.00652, 0.507]",Iris-setosa,False
"(5.563, 6.342]","(3.631, 4.144]","(0.00133, 1.249]","(0.00652, 0.507]",Iris-setosa,False
"(5.563, 6.342]","(4.144, 4.657]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(5.563, 6.342]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(3.117, 3.631]","(0.00133, 1.249]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(4.144, 4.657]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(0.00133, 1.249]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(2.091, 2.604]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.507, 1.004]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(2.604, 3.117]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.006, 4.784]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.631, 4.144]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(4.784, 5.563]","(3.117, 3.631]","(1.249, 2.488]","(0.00652, 0.507]",Iris-setosa,False
"(6.342, 7.121]","(3.117, 3.631]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(6.342, 7.121]","(3.117, 3.631]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(6.342, 7.121]","(2.604, 3.117]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(4.784, 5.563]","(2.091, 2.604]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(6.342, 7.121]","(2.604, 3.117]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(5.563, 6.342]","(2.604, 3.117]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(5.563, 6.342]","(3.117, 3.631]","(3.727, 4.966]","(1.502, 1.999]",Iris-versicolor,False
"(6.342, 7.121]","(2.604, 3.117]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(4.784, 5.563]","(2.604, 3.117]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(5.563, 6.342]","(2.604, 3.117]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
"(5.563, 6.342]","(2.091, 2.604]","(3.727, 4.966]","(0.507, 1.004]",Iris-versicolor,False
"(5.563, 6.342]","(2.604, 3.117]","(3.727, 4.966]","(1.004, 1.502]",Iris-versicolor,False
