SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.242, 5.153]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(4.118, 4.754]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(4.118, 4.754]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(3.482, 4.118]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.209, 2.845]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(0.000558, 1.359]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(1.359, 2.708]","(0.597, 1.184]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(5.153, 6.064]","(3.482, 4.118]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(4.242, 5.153]","(2.845, 3.482]","(1.359, 2.708]","(0.00589, 0.597]",Iris-setosa,False
"(6.975, 7.886]","(2.845, 3.482]","(4.057, 5.405]","(1.184, 1.77]",Iris-versicolor,False
"(6.064, 6.975]","(2.845, 3.482]","(4.057, 5.405]","(1.184, 1.77]",Iris-versicolor,False
"(6.064, 6.975]","(2.845, 3.482]","(4.057, 5.405]","(1.184, 1.77]",Iris-versicolor,False
"(5.153, 6.064]","(2.209, 2.845]","(2.708, 4.057]","(1.184, 1.77]",Iris-versicolor,False
"(6.064, 6.975]","(2.209, 2.845]","(4.057, 5.405]","(1.184, 1.77]",Iris-versicolor,False
"(5.153, 6.064]","(2.209, 2.845]","(4.057, 5.405]","(1.184, 1.77]",Iris-versicolor,False
"(6.064, 6.975]","(2.845, 3.482]","(4.057, 5.405]","(1.184, 1.77]",Iris-versicolor,False
"(4.242, 5.153]","(2.209, 2.845]","(2.708, 4.057]","(0.597, 1.184]",Iris-versicolor,False
"(6.064, 6.975]","(2.845, 3.482]","(4.057, 5.405]","(1.184, 1.77]",Iris-versicolor,False
"(5.153, 6.064]","(2.209, 2.845]","(2.708, 4.057]","(1.184, 1.77]",Iris-versicolor,False
"(4.242, 5.153]","(1.573, 2.209]","(2.708, 4.057]","(0.597, 1.184]",Iris-versicolor,False
"(5.153, 6.064]","(2.845, 3.482]","(4.057, 5.405]","(1.184, 1.77]",Iris-versicolor,False
