SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(2.686, 3.029]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(2.686, 3.029]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(5.255, 5.784]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(2.686, 3.029]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(2.686, 3.029]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(5.784, 6.313]","(3.714, 4.057]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(5.255, 5.784]","(3.714, 4.057]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.714, 4.057]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(5.255, 5.784]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(0.31, 0.748]",Iris-setosa,False
"(4.193, 4.725]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.029, 3.371]","(0.994, 1.843]","(0.31, 0.748]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(1.843, 2.686]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(2.686, 3.029]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(0.31, 0.748]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(5.255, 5.784]","(3.371, 3.714]","(0.994, 1.843]","(0.31, 0.748]",Iris-setosa,False
"(4.725, 5.255]","(4.057, 4.4]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(5.255, 5.784]","(4.057, 4.4]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(5.255, 5.784]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(2.686, 3.029]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(1.998, 2.343]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.371, 3.714]","(0.994, 1.843]","(0.31, 0.748]",Iris-setosa,False
"(4.725, 5.255]","(2.686, 3.029]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.714, 4.057]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.193, 4.725]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(5.255, 5.784]","(3.371, 3.714]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(4.725, 5.255]","(3.029, 3.371]","(0.994, 1.843]","(-0.128, 0.31]",Iris-setosa,False
"(6.842, 7.371]","(3.029, 3.371]","(4.371, 5.214]","(1.186, 1.624]",Iris-versicolor,False
"(6.313, 6.842]","(3.029, 3.371]","(4.371, 5.214]","(1.186, 1.624]",Iris-versicolor,False
"(6.842, 7.371]","(3.029, 3.371]","(4.371, 5.214]","(1.186, 1.624]",Iris-versicolor,False
