SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.76, 4.292]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(3.822, 4.523]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(3.822, 4.523]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.76, 4.292]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(4.292, 4.824]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.76, 4.292]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.76, 4.292]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.76, 4.292]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.426, 0.842]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(3.76, 4.292]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.76, 4.292]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(5.219, 5.915]","(3.228, 3.76]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(4.523, 5.219]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
"(3.822, 4.523]","(2.696, 3.228]","(0.662, 1.921]","(0.00709, 0.426]",Iris-setosa,False
