SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.89, 4.4]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(5.625, 6.288]","(3.89, 4.4]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(5.625, 6.288]","(3.89, 4.4]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.89, 4.4]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(5.625, 6.288]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.89, 4.4]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.89, 4.4]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(1.848, 2.358]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.963, 5.625]","(3.379, 3.89]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
"(4.295, 4.963]","(2.869, 3.379]","(0.993, 2.027]","(0.0958, 0.696]",Iris-setosa,False
