SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(2.776, 3.163]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(0.00072, 1.336]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(2.776, 3.163]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.551, 3.939]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(5.379, 6.329]","(3.551, 3.939]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(3.479, 4.429]","(2.776, 3.163]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(2.776, 3.163]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(5.379, 6.329]","(3.551, 3.939]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(2.776, 3.163]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(3.479, 4.429]","(2.776, 3.163]","(0.00072, 1.336]","(0.0966, 0.579]",Iris-setosa,False
"(5.379, 6.329]","(3.939, 4.327]","(0.00072, 1.336]","(0.0966, 0.579]",Iris-setosa,False
"(5.379, 6.329]","(4.327, 4.714]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(5.379, 6.329]","(3.551, 3.939]","(0.00072, 1.336]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(5.379, 6.329]","(3.551, 3.939]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.551, 3.939]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(5.379, 6.329]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.551, 3.939]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.551, 3.939]","(0.00072, 1.336]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(2.776, 3.163]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
"(4.429, 5.379]","(3.163, 3.551]","(1.336, 2.661]","(0.0966, 0.579]",Iris-setosa,False
