SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.599, 5.282]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(5.282, 5.965]","(3.662, 4.031]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(5.282, 5.965]","(3.662, 4.031]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(5.282, 5.965]","(4.031, 4.4]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(5.282, 5.965]","(3.662, 4.031]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.662, 4.031]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(5.282, 5.965]","(3.293, 3.662]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.662, 4.031]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(1.417, 2.824]","(0.423, 0.818]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(5.282, 5.965]","(3.293, 3.662]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(4.031, 4.4]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(5.282, 5.965]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(1.417, 2.824]","(0.423, 0.818]",Iris-setosa,False
"(4.599, 5.282]","(3.662, 4.031]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.662, 4.031]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(2.924, 3.293]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(5.282, 5.965]","(3.662, 4.031]","(1.417, 2.824]","(0.0241, 0.423]",Iris-setosa,False
"(4.599, 5.282]","(3.293, 3.662]","(0.000149, 1.417]","(0.0241, 0.423]",Iris-setosa,False
"(6.648, 7.331]","(2.924, 3.293]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.965, 6.648]","(2.924, 3.293]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(6.648, 7.331]","(2.924, 3.293]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.282, 5.965]","(2.187, 2.555]","(2.824, 4.232]","(1.214, 1.61]",Iris-versicolor,False
"(5.965, 6.648]","(2.555, 2.924]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.282, 5.965]","(2.555, 2.924]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.965, 6.648]","(3.293, 3.662]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(4.599, 5.282]","(2.187, 2.555]","(2.824, 4.232]","(0.818, 1.214]",Iris-versicolor,False
"(5.965, 6.648]","(2.555, 2.924]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(4.599, 5.282]","(1.815, 2.187]","(2.824, 4.232]","(0.818, 1.214]",Iris-versicolor,False
"(5.282, 5.965]","(2.924, 3.293]","(2.824, 4.232]","(1.214, 1.61]",Iris-versicolor,False
"(5.965, 6.648]","(2.187, 2.555]","(2.824, 4.232]","(0.818, 1.214]",Iris-versicolor,False
"(5.965, 6.648]","(2.555, 2.924]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.282, 5.965]","(2.555, 2.924]","(2.824, 4.232]","(1.214, 1.61]",Iris-versicolor,False
"(6.648, 7.331]","(2.924, 3.293]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.282, 5.965]","(2.924, 3.293]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.282, 5.965]","(2.555, 2.924]","(2.824, 4.232]","(0.818, 1.214]",Iris-versicolor,False
"(5.965, 6.648]","(2.187, 2.555]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.282, 5.965]","(2.187, 2.555]","(2.824, 4.232]","(0.818, 1.214]",Iris-versicolor,False
"(5.282, 5.965]","(2.924, 3.293]","(4.232, 5.639]","(1.61, 2.006]",Iris-versicolor,False
"(5.965, 6.648]","(2.555, 2.924]","(2.824, 4.232]","(1.214, 1.61]",Iris-versicolor,False
"(5.965, 6.648]","(2.187, 2.555]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.965, 6.648]","(2.555, 2.924]","(4.232, 5.639]","(0.818, 1.214]",Iris-versicolor,False
"(5.965, 6.648]","(2.555, 2.924]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(5.965, 6.648]","(2.924, 3.293]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(6.648, 7.331]","(2.555, 2.924]","(4.232, 5.639]","(1.214, 1.61]",Iris-versicolor,False
"(6.648, 7.331]","(2.924, 3.293]","(4.232, 5.639]","(1.61, 2.006]",Iris-versicolor,False
