SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(2.686, 3.029]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(3.714, 4.057]","(0.909, 1.77]","(0.366, 0.721]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(3.787, 4.472]","(2.686, 3.029]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(2.686, 3.029]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(3.787, 4.472]","(2.686, 3.029]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(3.714, 4.057]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(4.057, 4.4]","(0.909, 1.77]","(0.366, 0.721]",Iris-setosa,False
"(5.158, 5.843]","(3.714, 4.057]","(0.909, 1.77]","(0.366, 0.721]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(3.714, 4.057]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.714, 4.057]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.366, 0.721]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.366, 0.721]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(1.77, 2.625]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(2.686, 3.029]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.366, 0.721]",Iris-setosa,False
"(5.158, 5.843]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(3.371, 3.714]","(0.909, 1.77]","(0.366, 0.721]",Iris-setosa,False
"(5.158, 5.843]","(4.057, 4.4]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(4.057, 4.4]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(5.158, 5.843]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.029, 3.371]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(3.787, 4.472]","(2.686, 3.029]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
"(4.472, 5.158]","(3.371, 3.714]","(0.909, 1.77]","(0.00751, 0.366]",Iris-setosa,False
