SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.935, 5.668]","(3.4, 3.867]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(3.4, 3.867]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(3.867, 4.334]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.467, 2.934]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(3.4, 3.867]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(0.00125, 1.26]","(0.0965, 0.607]",Iris-setosa,False
"(5.668, 6.401]","(3.867, 4.334]","(0.00125, 1.26]","(0.0965, 0.607]",Iris-setosa,False
"(5.668, 6.401]","(4.334, 4.801]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(3.867, 4.334]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(3.4, 3.867]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(5.668, 6.401]","(3.4, 3.867]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(3.4, 3.867]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(3.4, 3.867]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(3.4, 3.867]","(0.00125, 1.26]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.197, 4.935]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(3.4, 3.867]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
"(4.935, 5.668]","(2.934, 3.4]","(1.26, 2.51]","(0.0965, 0.607]",Iris-setosa,False
