SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(1.649, 2.782]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.445, 2.934]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(5.773, 6.616]","(3.911, 4.4]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.911, 4.4]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(1.649, 2.782]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(1.649, 2.782]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(1.649, 2.782]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(1.649, 2.782]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.911, 4.4]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.911, 4.4]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(1.956, 2.445]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.584, 1.158]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(1.649, 2.782]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.088, 4.93]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(3.423, 3.911]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(4.93, 5.773]","(2.934, 3.423]","(0.509, 1.649]","(0.00598, 0.584]",Iris-setosa,False
"(6.616, 7.459]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(6.616, 7.459]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(1.956, 2.445]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.445, 2.934]","(2.782, 3.915]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(1.956, 2.445]","(3.915, 5.048]","(0.584, 1.158]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.445, 2.934]","(2.782, 3.915]","(1.158, 1.732]",Iris-versicolor,False
"(6.616, 7.459]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(0.584, 1.158]",Iris-versicolor,False
"(5.773, 6.616]","(1.956, 2.445]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.934, 3.423]","(3.915, 5.048]","(1.732, 2.306]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(6.616, 7.459]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(6.616, 7.459]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(2.782, 3.915]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(5.048, 6.181]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(6.616, 7.459]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(1.956, 2.445]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.934, 3.423]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(4.93, 5.773]","(2.445, 2.934]","(3.915, 5.048]","(1.158, 1.732]",Iris-versicolor,False
"(5.773, 6.616]","(2.934, 3.423]","(5.048, 6.181]","(2.306, 2.88]",Iris-virginica,False
"(5.773, 6.616]","(2.445, 2.934]","(5.048, 6.181]","(1.732, 2.306]",Iris-virginica,False
"(6.616, 7.459]","(2.934, 3.423]","(5.048, 6.181]","(1.732, 2.306]",Iris-virginica,False
"(5.773, 6.616]","(2.445, 2.934]","(5.048, 6.181]","(1.732, 2.306]",Iris-virginica,False
"(5.773, 6.616]","(2.934, 3.423]","(5.048, 6.181]","(1.732, 2.306]",Iris-virginica,False
