SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(2.933, 3.399]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(2.933, 3.399]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(2.933, 3.399]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.865, 4.332]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(2.466, 2.933]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(2.933, 3.399]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(2.933, 3.399]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(2.933, 3.399]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(5.667, 6.35]","(3.865, 4.332]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(5.667, 6.35]","(4.332, 4.798]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.865, 4.332]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(5.667, 6.35]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.983]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(2.933, 3.399]","(0.992, 2.209]","(0.443, 0.786]",Iris-setosa,False
"(4.295, 4.983]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(2.933, 3.399]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
"(4.983, 5.667]","(3.399, 3.865]","(0.992, 2.209]","(0.0976, 0.443]",Iris-setosa,False
