SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.587, 5.139]","(3.371, 3.714]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(2.686, 3.029]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(3.714, 4.057]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.031, 4.587]","(2.686, 3.029]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(2.686, 3.029]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.031, 4.587]","(2.686, 3.029]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(5.692, 6.244]","(3.714, 4.057]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(5.692, 6.244]","(4.057, 4.4]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(3.714, 4.057]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(5.692, 6.244]","(3.714, 4.057]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.714, 4.057]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(1.491, 2.392]","(0.443, 0.786]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(2.686, 3.029]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(3.371, 3.714]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(4.057, 4.4]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(4.057, 4.4]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(5.139, 5.692]","(3.371, 3.714]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.031, 4.587]","(2.686, 3.029]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.031, 4.587]","(1.998, 2.343]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.031, 4.587]","(3.029, 3.371]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.371, 3.714]","(1.491, 2.392]","(0.443, 0.786]",Iris-setosa,False
"(4.587, 5.139]","(3.714, 4.057]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(2.686, 3.029]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.714, 4.057]","(1.491, 2.392]","(0.0976, 0.443]",Iris-setosa,False
"(4.587, 5.139]","(3.029, 3.371]","(0.583, 1.491]","(0.0976, 0.443]",Iris-setosa,False
