SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(0.00108, 1.285]","(0.0976, 0.443]",Iris-setosa,False
"(5.694, 6.391]","(3.338, 4.015]","(0.00108, 1.285]","(0.0976, 0.443]",Iris-setosa,False
"(5.694, 6.391]","(4.015, 4.692]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(5.694, 6.391]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(3.338, 4.015]","(0.00108, 1.285]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(2.661, 3.338]","(1.285, 2.559]","(0.443, 0.786]",Iris-setosa,False
"(4.295, 4.997]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(4.015, 4.692]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(4.015, 4.692]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(2.661, 3.338]","(0.00108, 1.285]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(1.984, 2.661]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.443, 0.786]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.295, 4.997]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(3.338, 4.015]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(4.997, 5.694]","(2.661, 3.338]","(1.285, 2.559]","(0.0976, 0.443]",Iris-setosa,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(4.997, 5.694]","(1.984, 2.661]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(4.997, 5.694]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(5.694, 6.391]","(1.984, 2.661]","(3.834, 5.109]","(0.786, 1.129]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(4.997, 5.694]","(2.661, 3.338]","(2.559, 3.834]","(1.129, 1.471]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(4.997, 5.694]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(0.786, 1.129]",Iris-versicolor,False
"(5.694, 6.391]","(1.984, 2.661]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(4.997, 5.694]","(1.984, 2.661]","(3.834, 5.109]","(0.786, 1.129]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(5.694, 6.391]","(1.984, 2.661]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.129, 1.471]",Iris-versicolor,False
"(5.694, 6.391]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(4.997, 5.694]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(5.694, 6.391]","(3.338, 4.015]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
"(6.391, 7.088]","(2.661, 3.338]","(3.834, 5.109]","(1.471, 1.814]",Iris-versicolor,False
