SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.957, 5.56]","(3.101, 3.663]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.355, 4.957]","(2.538, 3.101]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.355, 4.957]","(3.101, 3.663]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.355, 4.957]","(2.538, 3.101]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.957, 5.56]","(3.101, 3.663]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.957, 5.56]","(3.663, 4.226]","(1.559, 2.856]","(0.00601, 0.58]",Iris-setosa,False
"(4.355, 4.957]","(3.101, 3.663]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.957, 5.56]","(3.101, 3.663]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.355, 4.957]","(2.538, 3.101]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.355, 4.957]","(2.538, 3.101]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.957, 5.56]","(3.663, 4.226]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.355, 4.957]","(3.101, 3.663]","(1.559, 2.856]","(0.00601, 0.58]",Iris-setosa,False
"(4.355, 4.957]","(2.538, 3.101]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(3.749, 4.355]","(2.538, 3.101]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(5.56, 6.162]","(3.663, 4.226]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(5.56, 6.162]","(4.226, 4.788]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.957, 5.56]","(3.663, 4.226]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(4.957, 5.56]","(3.101, 3.663]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
"(5.56, 6.162]","(3.663, 4.226]","(1.559, 2.856]","(0.00601, 0.58]",Iris-setosa,False
"(4.957, 5.56]","(3.663, 4.226]","(0.253, 1.559]","(0.00601, 0.58]",Iris-setosa,False
