SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(2.727, 3.286]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(2.727, 3.286]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(3.847, 4.669]","(2.727, 3.286]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.844, 4.403]","(0.994, 1.979]","(0.393, 0.776]",Iris-setosa,False
"(3.847, 4.669]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(3.847, 4.669]","(2.727, 3.286]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(2.727, 3.286]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(2.727, 3.286]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(3.847, 4.669]","(2.727, 3.286]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(5.491, 6.313]","(3.844, 4.403]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(5.491, 6.313]","(3.844, 4.403]","(0.994, 1.979]","(0.393, 0.776]",Iris-setosa,False
"(4.669, 5.491]","(3.844, 4.403]","(0.994, 1.979]","(0.393, 0.776]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(5.491, 6.313]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.393, 0.776]",Iris-setosa,False
"(3.847, 4.669]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.393, 0.776]",Iris-setosa,False
"(4.669, 5.491]","(3.286, 3.844]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
"(4.669, 5.491]","(2.727, 3.286]","(0.994, 1.979]","(0.00732, 0.393]",Iris-setosa,False
