SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.757, 5.718]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(3.797, 4.757]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(3.797, 4.757]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(1.597, 3.023]","(0.00554, 0.647]",Iris-setosa,False
"(3.797, 4.757]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(3.797, 4.757]","(2.445, 2.94]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(1.597, 3.023]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(3.797, 4.757]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(5.718, 6.678]","(3.93, 4.425]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.93, 4.425]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(1.597, 3.023]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(1.597, 3.023]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(3.797, 4.757]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(1.597, 3.023]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(1.597, 3.023]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(1.597, 3.023]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(1.597, 3.023]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(3.435, 3.93]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
"(4.757, 5.718]","(2.94, 3.435]","(0.161, 1.597]","(0.00554, 0.647]",Iris-setosa,False
