SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.524, 3.905]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.524, 3.905]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.524, 3.905]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(3.586, 4.38]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.905, 4.286]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(4.286, 4.667]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.524, 3.905]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.524, 3.905]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.524, 3.905]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.524, 3.905]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.524, 3.905]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.905, 4.286]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.905, 4.286]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(5.168, 5.956]","(3.143, 3.524]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
"(4.38, 5.168]","(2.762, 3.143]","(0.991, 2.225]","(0.0967, 0.566]",Iris-setosa,False
