SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.814, 5.329]","(3.365, 3.71]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(4.814, 5.329]","(2.675, 3.02]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(4.296, 4.814]","(3.02, 3.365]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(4.296, 4.814]","(3.02, 3.365]","(1.407, 2.322]","(0.0976, 0.443]",Iris-setosa,False
"(4.814, 5.329]","(3.365, 3.71]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(5.329, 5.843]","(3.71, 4.055]","(1.407, 2.322]","(0.0976, 0.443]",Iris-setosa,False
"(4.296, 4.814]","(3.365, 3.71]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(4.814, 5.329]","(3.365, 3.71]","(1.407, 2.322]","(0.0976, 0.443]",Iris-setosa,False
"(4.296, 4.814]","(2.675, 3.02]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(4.814, 5.329]","(3.02, 3.365]","(1.407, 2.322]","(0.0976, 0.443]",Iris-setosa,False
"(5.329, 5.843]","(3.365, 3.71]","(1.407, 2.322]","(0.0976, 0.443]",Iris-setosa,False
"(4.296, 4.814]","(3.365, 3.71]","(1.407, 2.322]","(0.0976, 0.443]",Iris-setosa,False
"(4.296, 4.814]","(2.675, 3.02]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(4.296, 4.814]","(2.675, 3.02]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(5.329, 5.843]","(3.71, 4.055]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(5.329, 5.843]","(4.055, 4.4]","(1.407, 2.322]","(0.0976, 0.443]",Iris-setosa,False
"(5.329, 5.843]","(3.71, 4.055]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
"(4.814, 5.329]","(3.365, 3.71]","(0.485, 1.407]","(0.0976, 0.443]",Iris-setosa,False
