SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.593, 2.955]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(4.039, 4.4]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(2.955, 3.316]","(0.994, 1.843]","(0.474, 0.848]",Iris-setosa,False
"(4.296, 4.814]","(3.316, 3.677]","(1.843, 2.686]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(4.039, 4.4]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(4.039, 4.4]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(5.329, 5.843]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.232, 2.593]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.316, 3.677]","(0.994, 1.843]","(0.474, 0.848]",Iris-setosa,False
"(4.814, 5.329]","(3.677, 4.039]","(1.843, 2.686]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.296, 4.814]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(3.677, 4.039]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(4.814, 5.329]","(2.955, 3.316]","(0.994, 1.843]","(0.0974, 0.474]",Iris-setosa,False
"(6.871, 7.386]","(2.955, 3.316]","(4.371, 5.214]","(1.222, 1.596]",Iris-versicolor,False
"(6.357, 6.871]","(2.955, 3.316]","(4.371, 5.214]","(1.222, 1.596]",Iris-versicolor,False
"(6.871, 7.386]","(2.955, 3.316]","(4.371, 5.214]","(1.222, 1.596]",Iris-versicolor,False
"(5.329, 5.843]","(2.232, 2.593]","(3.529, 4.371]","(1.222, 1.596]",Iris-versicolor,False
"(6.357, 6.871]","(2.593, 2.955]","(4.371, 5.214]","(1.222, 1.596]",Iris-versicolor,False
"(5.329, 5.843]","(2.593, 2.955]","(4.371, 5.214]","(1.222, 1.596]",Iris-versicolor,False
