SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.759, 5.561]","(3.43, 3.92]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.45, 2.94]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(5.561, 6.363]","(3.92, 4.41]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(5.561, 6.363]","(3.92, 4.41]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(5.561, 6.363]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(3.43, 3.92]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.496, 0.981]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.92, 4.41]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.92, 4.41]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(1.96, 2.45]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.496, 0.981]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(3.957, 4.759]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(3.43, 3.92]","(1.418, 2.827]","(0.0066, 0.496]",Iris-setosa,False
"(4.759, 5.561]","(2.94, 3.43]","(0.000141, 1.418]","(0.0066, 0.496]",Iris-setosa,False
"(6.363, 7.165]","(2.94, 3.43]","(4.235, 5.644]","(0.981, 1.467]",Iris-versicolor,False
"(6.363, 7.165]","(2.94, 3.43]","(4.235, 5.644]","(1.467, 1.953]",Iris-versicolor,False
"(6.363, 7.165]","(2.94, 3.43]","(4.235, 5.644]","(1.467, 1.953]",Iris-versicolor,False
"(4.759, 5.561]","(1.96, 2.45]","(2.827, 4.235]","(0.981, 1.467]",Iris-versicolor,False
"(6.363, 7.165]","(2.45, 2.94]","(4.235, 5.644]","(1.467, 1.953]",Iris-versicolor,False
"(5.561, 6.363]","(2.45, 2.94]","(4.235, 5.644]","(0.981, 1.467]",Iris-versicolor,False
"(5.561, 6.363]","(2.94, 3.43]","(4.235, 5.644]","(1.467, 1.953]",Iris-versicolor,False
"(4.759, 5.561]","(1.96, 2.45]","(2.827, 4.235]","(0.981, 1.467]",Iris-versicolor,False
"(6.363, 7.165]","(2.45, 2.94]","(4.235, 5.644]","(0.981, 1.467]",Iris-versicolor,False
"(4.759, 5.561]","(2.45, 2.94]","(2.827, 4.235]","(0.981, 1.467]",Iris-versicolor,False
"(4.759, 5.561]","(1.96, 2.45]","(2.827, 4.235]","(0.981, 1.467]",Iris-versicolor,False
"(5.561, 6.363]","(2.94, 3.43]","(2.827, 4.235]","(1.467, 1.953]",Iris-versicolor,False
"(5.561, 6.363]","(1.96, 2.45]","(2.827, 4.235]","(0.981, 1.467]",Iris-versicolor,False
"(5.561, 6.363]","(2.45, 2.94]","(4.235, 5.644]","(0.981, 1.467]",Iris-versicolor,False
"(5.561, 6.363]","(2.45, 2.94]","(2.827, 4.235]","(0.981, 1.467]",Iris-versicolor,False
"(6.363, 7.165]","(2.94, 3.43]","(4.235, 5.644]","(0.981, 1.467]",Iris-versicolor,False
"(5.561, 6.363]","(2.94, 3.43]","(4.235, 5.644]","(1.467, 1.953]",Iris-versicolor,False
