SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(5.021, 5.986]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.99, 4.723]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.99, 4.723]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.99, 4.723]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.99, 4.723]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(1.792, 2.525]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(2.525, 3.258]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(5.021, 5.986]","(3.258, 3.99]","(1.453, 2.896]","(0.00531, 0.681]",Iris-setosa,False
"(4.057, 5.021]","(3.258, 3.99]","(-9.99e-05, 1.453]","(0.00531, 0.681]",Iris-setosa,False
"(6.95, 7.915]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(4.339, 5.781]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(3.258, 3.99]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(4.057, 5.021]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(1.351, 2.022]",Iris-versicolor,False
"(4.057, 5.021]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(1.792, 2.525]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(1.792, 2.525]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(3.258, 3.99]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.986, 6.95]","(1.792, 2.525]","(4.339, 5.781]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(4.339, 5.781]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(4.057, 5.021]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(1.792, 2.525]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.021, 5.986]","(2.525, 3.258]","(2.896, 4.339]","(0.681, 1.351]",Iris-versicolor,False
"(5.986, 6.95]","(3.258, 3.99]","(5.781, 7.224]","(2.022, 2.693]",Iris-virginica,False
"(5.021, 5.986]","(2.525, 3.258]","(4.339, 5.781]","(1.351, 2.022]",Iris-virginica,False
"(6.95, 7.915]","(2.525, 3.258]","(5.781, 7.224]","(2.022, 2.693]",Iris-virginica,False
