SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(2.626, 3.069]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(2.626, 3.069]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(2.626, 3.069]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(2.626, 3.069]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.956, 4.4]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.956, 4.4]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(2.626, 3.069]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.956, 4.4]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.956, 4.4]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(2.626, 3.069]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(2.182, 2.626]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(2.626, 3.069]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(3.994, 4.645]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(5.296, 5.947]","(3.513, 3.956]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(4.645, 5.296]","(3.069, 3.513]","(0.994, 1.979]","(0.0962, 0.64]",Iris-setosa,False
"(6.598, 7.249]","(3.069, 3.513]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.947, 6.598]","(3.069, 3.513]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(6.598, 7.249]","(3.069, 3.513]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.296, 5.947]","(2.182, 2.626]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.947, 6.598]","(2.626, 3.069]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.296, 5.947]","(2.626, 3.069]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.947, 6.598]","(3.069, 3.513]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(4.645, 5.296]","(2.182, 2.626]","(2.963, 3.947]","(0.64, 1.181]",Iris-versicolor,False
"(6.598, 7.249]","(2.626, 3.069]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(4.645, 5.296]","(2.626, 3.069]","(2.963, 3.947]","(1.181, 1.721]",Iris-versicolor,False
"(5.296, 5.947]","(2.626, 3.069]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.947, 6.598]","(2.182, 2.626]","(3.947, 4.931]","(0.64, 1.181]",Iris-versicolor,False
"(5.947, 6.598]","(2.626, 3.069]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.296, 5.947]","(2.626, 3.069]","(2.963, 3.947]","(1.181, 1.721]",Iris-versicolor,False
"(6.598, 7.249]","(3.069, 3.513]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.296, 5.947]","(2.626, 3.069]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.296, 5.947]","(2.626, 3.069]","(3.947, 4.931]","(0.64, 1.181]",Iris-versicolor,False
"(5.947, 6.598]","(2.182, 2.626]","(3.947, 4.931]","(1.181, 1.721]",Iris-versicolor,False
"(5.296, 5.947]","(2.182, 2.626]","(2.963, 3.947]","(0.64, 1.181]",Iris-versicolor,False
