SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(2.695, 3.397]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(2.695, 3.397]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(2.695, 3.397]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(1.616, 3.223]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(2.695, 3.397]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(2.695, 3.397]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(2.695, 3.397]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(3.204, 4.344]","(2.695, 3.397]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(5.485, 6.625]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(5.485, 6.625]","(4.1, 4.803]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(5.485, 6.625]","(3.397, 4.1]","(1.616, 3.223]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(1.616, 3.223]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
"(4.344, 5.485]","(3.397, 4.1]","(-0.00124, 1.616]","(0.00531, 0.68]",Iris-setosa,False
