SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(5.043, 5.842]","(3.371, 3.714]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(2.686, 3.029]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.029, 3.371]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.029, 3.371]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.371, 3.714]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.714, 4.057]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.371, 3.714]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(2.686, 3.029]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.029, 3.371]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(2.686, 3.029]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(2.686, 3.029]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.714, 4.057]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(4.057, 4.4]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.714, 4.057]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.371, 3.714]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.714, 4.057]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.714, 4.057]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.371, 3.714]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.029, 3.371]","(1.406, 2.801]","(0.432, 0.776]",Iris-setosa,False
"(4.244, 5.043]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(2.686, 3.029]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.371, 3.714]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.029, 3.371]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.029, 3.371]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(3.371, 3.714]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(4.057, 4.4]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(5.043, 5.842]","(4.057, 4.4]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.029, 3.371]","(1.406, 2.801]","(0.0845, 0.432]",Iris-setosa,False
"(4.244, 5.043]","(3.029, 3.371]","(0.00023, 1.406]","(0.0845, 0.432]",Iris-setosa,False
