SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.872, 4.355]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(3.54, 4.43]","(2.421, 2.905]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(3.54, 4.43]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.872, 4.355]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(4.355, 4.839]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.872, 4.355]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(0.0548, 1.039]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.872, 4.355]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.872, 4.355]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(5.32, 6.209]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(3.54, 4.43]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(1.937, 2.421]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(3.54, 4.43]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.546, 1.083]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(3.388, 3.872]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(4.43, 5.32]","(2.905, 3.388]","(1.039, 2.015]","(0.00624, 0.546]",Iris-setosa,False
"(6.209, 7.099]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(1.937, 2.421]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(4.43, 5.32]","(1.937, 2.421]","(2.992, 3.969]","(0.546, 1.083]",Iris-versicolor,False
"(6.209, 7.099]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(4.43, 5.32]","(2.421, 2.905]","(2.992, 3.969]","(1.083, 1.619]",Iris-versicolor,False
"(4.43, 5.32]","(1.937, 2.421]","(2.992, 3.969]","(0.546, 1.083]",Iris-versicolor,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(1.937, 2.421]","(3.969, 4.946]","(0.546, 1.083]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(2.992, 3.969]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(0.546, 1.083]",Iris-versicolor,False
"(5.32, 6.209]","(1.937, 2.421]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(2.992, 3.969]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.619, 2.156]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(2.992, 3.969]","(0.546, 1.083]",Iris-versicolor,False
"(5.32, 6.209]","(1.937, 2.421]","(2.992, 3.969]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(1.937, 2.421]","(2.992, 3.969]","(0.546, 1.083]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(2.992, 3.969]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(4.946, 5.923]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(3.388, 3.872]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(1.937, 2.421]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(4.43, 5.32]","(1.937, 2.421]","(2.992, 3.969]","(0.546, 1.083]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(4.43, 5.32]","(2.421, 2.905]","(2.992, 3.969]","(1.083, 1.619]",Iris-versicolor,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.083, 1.619]",Iris-versicolor,False
"(6.209, 7.099]","(2.905, 3.388]","(5.923, 6.9]","(2.156, 2.692]",Iris-virginica,False
"(5.32, 6.209]","(2.421, 2.905]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(7.099, 7.988]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.421, 2.905]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(7.099, 7.988]","(2.905, 3.388]","(5.923, 6.9]","(1.619, 2.156]",Iris-virginica,False
"(4.43, 5.32]","(2.421, 2.905]","(3.969, 4.946]","(1.619, 2.156]",Iris-virginica,False
"(7.099, 7.988]","(2.421, 2.905]","(5.923, 6.9]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.421, 2.905]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(7.099, 7.988]","(3.388, 3.872]","(5.923, 6.9]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.421, 2.905]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(5.32, 6.209]","(2.421, 2.905]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(5.32, 6.209]","(2.421, 2.905]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(7.099, 7.988]","(3.388, 3.872]","(5.923, 6.9]","(2.156, 2.692]",Iris-virginica,False
"(7.099, 7.988]","(2.421, 2.905]","(5.923, 6.9]","(2.156, 2.692]",Iris-virginica,False
"(5.32, 6.209]","(1.937, 2.421]","(4.946, 5.923]","(1.083, 1.619]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.619, 2.156]",Iris-virginica,False
"(7.099, 7.988]","(2.421, 2.905]","(5.923, 6.9]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.421, 2.905]","(3.969, 4.946]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(7.099, 7.988]","(2.905, 3.388]","(5.923, 6.9]","(1.619, 2.156]",Iris-virginica,False
"(5.32, 6.209]","(2.421, 2.905]","(3.969, 4.946]","(1.619, 2.156]",Iris-virginica,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.421, 2.905]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(7.099, 7.988]","(2.905, 3.388]","(4.946, 5.923]","(1.083, 1.619]",Iris-virginica,False
"(7.099, 7.988]","(2.421, 2.905]","(5.923, 6.9]","(1.619, 2.156]",Iris-virginica,False
"(7.099, 7.988]","(3.388, 3.872]","(5.923, 6.9]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.421, 2.905]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.421, 2.905]","(4.946, 5.923]","(1.083, 1.619]",Iris-virginica,False
"(5.32, 6.209]","(2.421, 2.905]","(4.946, 5.923]","(1.083, 1.619]",Iris-virginica,False
"(7.099, 7.988]","(2.905, 3.388]","(5.923, 6.9]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(3.388, 3.872]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(5.32, 6.209]","(2.905, 3.388]","(3.969, 4.946]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(5.32, 6.209]","(2.421, 2.905]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(6.209, 7.099]","(2.421, 2.905]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(6.209, 7.099]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
"(5.32, 6.209]","(3.388, 3.872]","(4.946, 5.923]","(2.156, 2.692]",Iris-virginica,False
"(5.32, 6.209]","(2.905, 3.388]","(4.946, 5.923]","(1.619, 2.156]",Iris-virginica,False
