SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(2.686, 3.029]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.029, 3.371]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.029, 3.371]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(5.108, 5.806]","(3.714, 4.057]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(3.712, 4.41]","(2.686, 3.029]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.029, 3.371]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(5.108, 5.806]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(2.686, 3.029]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(5.108, 5.806]","(3.714, 4.057]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(5.108, 5.806]","(4.057, 4.4]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(5.108, 5.806]","(3.714, 4.057]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(5.108, 5.806]","(3.714, 4.057]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.714, 4.057]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(5.108, 5.806]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(0.00191, 1.166]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.029, 3.371]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(2.686, 3.029]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(4.41, 5.108]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
"(5.108, 5.806]","(3.371, 3.714]","(1.166, 2.322]","(0.0958, 0.703]",Iris-setosa,False
