SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(3.476, 4.511]","(2.62, 3.282]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(3.476, 4.511]","(2.62, 3.282]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(5.545, 6.58]","(3.945, 4.607]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(5.545, 6.58]","(3.945, 4.607]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(5.545, 6.58]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.945, 4.607]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.945, 4.607]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(2.62, 3.282]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(3.476, 4.511]","(2.62, 3.282]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(1.464, 2.918]","(0.00515, 0.702]",Iris-setosa,False
"(4.511, 5.545]","(3.282, 3.945]","(-0.000176, 1.464]","(0.00515, 0.702]",Iris-setosa,False
