SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Druh,IsOutlier
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(2.666, 3.013]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(5.329, 5.843]","(3.707, 4.053]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.296, 4.814]","(3.36, 3.707]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(2.666, 3.013]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(5.329, 5.843]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(2.666, 3.013]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(2.666, 3.013]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(5.329, 5.843]","(3.707, 4.053]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(5.329, 5.843]","(4.053, 4.4]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(5.329, 5.843]","(3.707, 4.053]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(5.329, 5.843]","(3.707, 4.053]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.814, 5.329]","(3.707, 4.053]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(5.329, 5.843]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.296, 4.814]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.013, 3.36]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.296, 4.814]","(3.36, 3.707]","(1.843, 2.686]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(2.666, 3.013]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(5.329, 5.843]","(3.36, 3.707]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.814, 5.329]","(4.053, 4.4]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(5.329, 5.843]","(4.053, 4.4]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(5.329, 5.843]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(2.666, 3.013]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.296, 4.814]","(1.971, 2.32]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.296, 4.814]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.296, 4.814]","(2.666, 3.013]","(0.994, 1.843]","(0.238, 0.7]",Iris-setosa,False
"(4.814, 5.329]","(3.707, 4.053]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.296, 4.814]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.36, 3.707]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(4.814, 5.329]","(3.013, 3.36]","(0.994, 1.843]","(-0.227, 0.238]",Iris-setosa,False
"(6.871, 7.386]","(3.013, 3.36]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(6.357, 6.871]","(3.013, 3.36]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(6.871, 7.386]","(3.013, 3.36]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(5.329, 5.843]","(1.971, 2.32]","(3.529, 4.371]","(1.162, 1.624]",Iris-versicolor,False
"(6.357, 6.871]","(2.666, 3.013]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(5.329, 5.843]","(2.666, 3.013]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(5.843, 6.357]","(3.013, 3.36]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(6.357, 6.871]","(2.666, 3.013]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(4.814, 5.329]","(2.666, 3.013]","(3.529, 4.371]","(1.162, 1.624]",Iris-versicolor,False
"(5.843, 6.357]","(2.666, 3.013]","(3.529, 4.371]","(1.162, 1.624]",Iris-versicolor,False
"(5.843, 6.357]","(1.971, 2.32]","(3.529, 4.371]","(0.7, 1.162]",Iris-versicolor,False
"(5.843, 6.357]","(2.666, 3.013]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(5.329, 5.843]","(2.666, 3.013]","(3.529, 4.371]","(1.162, 1.624]",Iris-versicolor,False
"(6.357, 6.871]","(3.013, 3.36]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(5.329, 5.843]","(2.666, 3.013]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(5.329, 5.843]","(2.666, 3.013]","(3.529, 4.371]","(0.7, 1.162]",Iris-versicolor,False
"(5.843, 6.357]","(1.971, 2.32]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(5.329, 5.843]","(2.32, 2.666]","(3.529, 4.371]","(0.7, 1.162]",Iris-versicolor,False
"(5.843, 6.357]","(3.013, 3.36]","(4.371, 5.214]","(1.624, 2.086]",Iris-versicolor,False
"(5.843, 6.357]","(2.666, 3.013]","(3.529, 4.371]","(1.162, 1.624]",Iris-versicolor,False
"(5.843, 6.357]","(2.32, 2.666]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
"(5.843, 6.357]","(2.666, 3.013]","(4.371, 5.214]","(1.162, 1.624]",Iris-versicolor,False
